hgnc_symbol	entrezgene_id	CHR	win_start	win_end	gene_p	n_snps	mean_beta	best_snp	best_snp_p	gene_p_adj
STRIP2	57464	7	129039274	129138240	7.7265819259679e-07	21	0.00761091652343045	rs13222807	3.67932472665138e-08	8.30203929627506e-05
NEU1	4758	6	31815436	31865683	1.39332825264498e-06	3	-0.08195889745145	rs1043618	4.64442750881661e-07	0.000148968862734523
ZNF322	79692	6	26626518	26694980	1.47193709496334e-06	4	0.0419989836182494	rs9295702	3.67984273740835e-07	0.000156598154876469
HSPA1L	3305	6	31767396	31818437	1.85777100352664e-06	4	-0.0492459552352278	rs1043618	4.64442750881661e-07	0.000195718440795926
C6orf48	50854	6	31767385	31817541	1.85777100352664e-06	4	-0.0492459552352278	rs1043618	4.64442750881661e-07	0.000195718440795926
IFITM4P	340198	6	29708506	29753925	2.22177595425832e-06	8	0.0228248005149321	rs1419696	2.7772199428229e-07	0.000232930559631636
ORMDL1	94101	2	190625049	190684097	3.30513434550528e-06	19	-0.0015758476980931	rs11900804	1.7395443923712e-07	0.000344835683381051
UBD	10537	6	29513292	29562702	3.38298097874801e-06	18	0.00340115182481026	rs1010409	1.87943387708223e-07	0.000351260770182793
HLA-DMB	3109	6	32892406	32943847	3.53157863509835e-06	8	-0.0309145476871311	rs154977	4.41447329387294e-07	0.000364935424795307
FCGR3A	2214	1	161501549	161635917	4.16238617778552e-06	9	0.0616816315905809	rs1801274	4.6248735308728e-07	0.000426345917328629
ZSCAN23	222696	6	28389707	28446279	4.16534650906796e-06	8	0.0875919364857485	rs13196606	7.03565608911719e-07	0.000426345917328629
FCGR2A	2212	1	161440220	161503803	4.31681005452786e-06	9	0.119088622384658	rs7551957	4.79645561614207e-07	0.00043770021947248
HSPA6	3310	1	161459036	161506681	4.31681005452786e-06	9	0.119088622384658	rs7551957	4.79645561614207e-07	0.00043770021947248
AGPAT1	10554	6	32125989	32180873	4.76561154369332e-06	4	-0.12373740586927	rs4713506	1.19140288592333e-06	0.000478711220972766
PBX2	5089	6	32142512	32192963	4.76561154369332e-06	4	-0.0990683743779739	rs4713506	1.19140288592333e-06	0.000478711220972766
HLA-DMA	3108	6	32906390	32971871	4.85592062326023e-06	11	-0.0552758208200786	rs154977	4.41447329387294e-07	0.000483943658367534
HLA-DPA1	3113	6	33022346	33083552	4.86251673221998e-06	34	0.0422018321145598	rs2856816	1.4301519800647e-07	0.000483943658367534
GABBR1	2550	6	29513406	29636753	4.8865280804138e-06	26	-0.0128522487839308	rs1010409	1.87943387708223e-07	0.000484102508957325
PMS1	5378	2	190614107	190752355	5.04467873787648e-06	29	-0.00718781979319956	rs11900804	1.7395443923712e-07	0.000497488249780449
HIST1H2AI	85235	6	27740899	27786429	5.28867335427489e-06	1	0.153803222077631	rs2179095	5.28867335427489e-06	0.000506226795014729
HIST1H2AI	8969	6	27740899	27786429	5.28867335427489e-06	1	0.153803222077631	rs2179095	5.28867335427489e-06	0.000506226795014729
HIST1H2AI	8336	6	27740899	27786429	5.28867335427489e-06	1	0.153803222077631	rs2179095	5.28867335427489e-06	0.000506226795014729
HIST1H2AI	8332	6	27740899	27786429	5.28867335427489e-06	1	0.153803222077631	rs2179095	5.28867335427489e-06	0.000506226795014729
HIST1H2AI	8330	6	27740899	27786429	5.28867335427489e-06	1	0.153803222077631	rs2179095	5.28867335427489e-06	0.000506226795014729
HIST1H2AI	8329	6	27740899	27786429	5.28867335427489e-06	1	0.153803222077631	rs2179095	5.28867335427489e-06	0.000506226795014729
BRD2	6046	6	32901437	32959282	5.29736795264753e-06	12	-0.0421865914670076	rs154977	4.41447329387294e-07	0.000506226795014729
HLA-DPB2	3116	6	33045228	33112442	5.43457752424586e-06	38	0.0579580389286411	rs2856816	1.4301519800647e-07	0.000517050972648184
PRRT1	100507547	6	32106136	32157150	5.95701442961665e-06	5	-0.108444459318651	rs4713506	1.19140288592333e-06	0.000556942167257276
PRRT1	80863	6	32106136	32157150	5.95701442961665e-06	5	-0.108444459318651	rs4713506	1.19140288592333e-06	0.000556942167257276
RNF5	6048	6	32111131	32161930	5.95701442961665e-06	5	-0.108444459318651	rs4713506	1.19140288592333e-06	0.000556942167257276
AGER	177	6	32138745	32187101	5.95701442961665e-06	5	-0.107169406955118	rs4713506	1.19140288592333e-06	0.000556942167257276
VWA7	80737	6	31723367	31780108	7.75553225398038e-06	2	-0.175247102671089	rs3749953	3.87776612699019e-06	0.000721966509005234
FKBPL	63943	6	32086484	32133068	8.82284289042215e-06	5	-0.115797865351601	rs41268896	1.76456857808443e-06	0.000814303153437808
EGFL8	80864	6	32097360	32146058	8.82284289042215e-06	5	-0.114532232189137	rs41268896	1.76456857808443e-06	0.000814303153437808
HLA-J	3137	6	29939360	29987733	9.3911090232527e-06	24	-0.0435275963152333	rs2245950	4.94153922334201e-07	0.000863062900319952
TNFSF4	7292	1	173142873	173211452	9.4441709942733e-06	12	0.057917029435973	rs1234315	7.87014249522775e-07	0.000864261698997121
ZNRD1-AS1	100507399	6	29958788	30064417	1.01737014418571e-05	26	-0.0408109694604731	rs2245950	4.94153922334201e-07	0.000914625301941347
ZNRD1-AS1	80862	6	29958788	30064417	1.01737014418571e-05	26	-0.0408109694604731	rs2245950	4.94153922334201e-07	0.000914625301941347
HIST1H3H	8968	6	27742842	27788314	1.05773467085498e-05	2	0.0951654400402996	rs2179095	5.28867335427489e-06	0.000914625301941347
HIST1H3H	8356	6	27742842	27788314	1.05773467085498e-05	2	0.0951654400402996	rs2179095	5.28867335427489e-06	0.000914625301941347
HIST1H3H	8357	6	27742842	27788314	1.05773467085498e-05	2	0.0951654400402996	rs2179095	5.28867335427489e-06	0.000914625301941347
HIST1H3H	8358	6	27742842	27788314	1.05773467085498e-05	2	0.0951654400402996	rs2179095	5.28867335427489e-06	0.000914625301941347
HIST1H3H	8354	6	27742842	27788314	1.05773467085498e-05	2	0.0951654400402996	rs2179095	5.28867335427489e-06	0.000914625301941347
HIST1H3H	8355	6	27742842	27788314	1.05773467085498e-05	2	0.0951654400402996	rs2179095	5.28867335427489e-06	0.000914625301941347
HIST1H3H	8353	6	27742842	27788314	1.05773467085498e-05	2	0.0951654400402996	rs2179095	5.28867335427489e-06	0.000914625301941347
HIST1H3H	8352	6	27742842	27788314	1.05773467085498e-05	2	0.0951654400402996	rs2179095	5.28867335427489e-06	0.000914625301941347
HIST1H3H	8351	6	27742842	27788314	1.05773467085498e-05	2	0.0951654400402996	rs2179095	5.28867335427489e-06	0.000914625301941347
HIST1H3H	8350	6	27742842	27788314	1.05773467085498e-05	2	0.0951654400402996	rs2179095	5.28867335427489e-06	0.000914625301941347
PPT2	80864	6	32086218	32144011	1.05874114685066e-05	6	-0.11976047733695	rs41268896	1.76456857808443e-06	0.000914625301941347
PPT2	9374	6	32086218	32144011	1.05874114685066e-05	6	-0.11976047733695	rs41268896	1.76456857808443e-06	0.000914625301941347
GPANK1	7918	6	31619006	31669060	1.12644051244027e-05	6	-0.117244115555155	rs2736171	1.87740085406712e-06	0.000969232499887353
VARS	7407	6	31735295	31798730	1.16332983809706e-05	3	-0.144265415503887	rs3749953	3.87776612699019e-06	0.000997001369578656
S1PR2	9294	19	10324520	10376948	1.27488993455742e-05	4	-0.0603263057900329	rs2304256	3.18722483639355e-06	0.00107975678104457
MRPL4	51073	19	10327577	10380721	1.27488993455742e-05	4	-0.0603263057900329	rs2304256	3.18722483639355e-06	0.00107975678104457
ICAM4	3386	19	10362643	10409198	1.27488993455742e-05	4	-0.0857695403233788	rs2304256	3.18722483639355e-06	0.00107975678104457
LY6G5B	58496	6	31602944	31651553	1.31418059784698e-05	7	-0.0961752202667385	rs2736171	1.87740085406712e-06	0.00110009140975586
C6orf47	57827	6	31616075	31663549	1.31418059784698e-05	7	-0.110320406015934	rs2736171	1.87740085406712e-06	0.00110009140975586
CSNK2B	1460	6	31598013	31648120	1.31418059784698e-05	7	-0.0961752202667385	rs2736171	1.87740085406712e-06	0.00110009140975586
BTN2A3P	54718	6	26386619	26442611	1.33080944465469e-05	8	0.0581837762100518	rs10456045	1.66351180581836e-06	0.00110971009946746
BAG6	7917	6	31596805	31655482	1.5019206832537e-05	8	-0.101842214145855	rs2736171	1.87740085406712e-06	0.00124603067380663
HIST1H2BM	8342	6	27747822	27793267	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
HIST1H4J	554313	6	27756884	27802257	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
HIST1H4J	121504	6	27756884	27802257	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
HIST1H4J	8370	6	27756884	27802257	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
HIST1H4J	8368	6	27756884	27802257	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
HIST1H4J	8366	6	27756884	27802257	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
HIST1H4J	8367	6	27756884	27802257	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
HIST1H4J	8365	6	27756884	27802257	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
HIST1H4J	8364	6	27756884	27802257	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
HIST1H4J	8362	6	27756884	27802257	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
HIST1H4J	8363	6	27756884	27802257	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
HIST1H4J	8361	6	27756884	27802257	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
HIST1H4J	8360	6	27756884	27802257	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
HIST1H4J	8359	6	27756884	27802257	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
HIST1H4J	8294	6	27756884	27802257	1.58660200628247e-05	3	0.0752899619819828	rs2179095	5.28867335427489e-06	0.00124603067380663
ICAM1	3383	19	10346511	10407291	1.59361241819678e-05	5	-0.0889632654435598	rs2304256	3.18722483639355e-06	0.00124700171723898
APOM	55937	6	31585193	31635987	1.68966076866041e-05	9	-0.11463070758422	rs2736171	1.87740085406712e-06	0.00131738641230176
GGT2	728441	22	21552262	21616926	2.25018390700876e-05	4	0.111546861975154	rs5754217	1.15169072842588e-05	0.00174810150502404
KCNJ1	3758	11	128696210	128772268	2.5683514593107e-05	33	0.029250210661341	rs13377434	7.78288321003241e-07	0.00198812496296534
SLC35G5	646000	8	11153397	11199717	3.25907879432167e-05	4	-0.123583983261107	rs17783634	8.14769698580417e-06	0.00250485141355748
SLC35G5	83650	8	11153397	11199717	3.25907879432167e-05	4	-0.123583983261107	rs17783634	8.14769698580417e-06	0.00250485141355748
GATA4	2626	8	11499468	11627511	3.44449092191752e-05	14	0.0446791661703524	rs2248932	2.77645097848332e-06	0.00263796703690258
DNMT1	1786	19	10234021	10376962	3.50594732003291e-05	11	0.00170599345792715	rs2304256	3.18722483639355e-06	0.00267554573394879
HCG9	10255	6	29907889	29956183	4.82834468596125e-05	5	-0.0783159698971142	rs2975042	9.65668937192249e-06	0.00367175211910933
AP3D1	8943	19	2090988	2199464	4.89499334570637e-05	10	0.0693455747181798	rs12459350	9.03775252899402e-06	0.00369640459046225
DOT1L	84444	19	2129148	2242577	4.89499334570637e-05	10	0.0599518826946142	rs12459350	9.03775252899402e-06	0.00369640459046225
TDH	157739	8	11162146	11235961	4.94882581108188e-05	9	-0.112217365695172	rs17783634	8.14769698580417e-06	0.00372403453107789
OR2H1	26716	6	29389958	29442105	7.03185813015204e-05	6	0.0141827995522452	rs994321	1.17197635502534e-05	0.00527316111239214
OR11A1	26531	6	29383281	29459848	9.37581084020272e-05	8	0.00246806287911153	rs994321	1.17197635502534e-05	0.00700655317355911
TAF11	6882	6	34835555	34890866	0.000105821292389213	5	0.130761281745609	rs3734266	4.19381016954947e-05	0.00788076707493048
RXRB	6257	6	33151365	33203630	0.000117254903949788	3	-0.105048208979783	rs3129208	3.98745988421189e-05	0.00870224797458269
TMEM80	283232	11	660428	715028	0.000118786490526948	6	0.0219758552587103	rs7118663	1.9797748421158e-05	0.0087857254654469
SNORD52	26797	6	31769853	31814919	0.000126118764171912	3	-0.117024091693828	rs2075799	4.20395880573039e-05	0.00929620119392757
C8orf12	83656	8	11190911	11306167	0.000137467383641163	25	-0.0460319064020155	rs17783634	8.14769698580417e-06	0.0100982417840075
EPS8L2	64787	11	659438	737727	0.000138584238948106	7	0.00777216049570669	rs7118663	1.9797748421158e-05	0.0101457756222449
OR12D2	26529	6	29329416	29375448	0.00015945782099668	8	-0.0666915014925363	rs10447393	1.9932227624585e-05	0.0116344951353557
HSPA1A	3304	6	31748291	31795723	0.000176630973716468	2	-0.123478076510881	rs2299851	8.83154868582341e-05	0.0127422111055157
HSPA1A	3303	6	31748291	31795723	0.000176630973716468	2	-0.123478076510881	rs2299851	8.83154868582341e-05	0.0127422111055157
TNF	7124	6	31508344	31556113	0.000177418821873686	9	0.0128553832350795	rs2071591	1.97132024304095e-05	0.0127422111055157
LST1	7940	6	31518901	31566686	0.000177418821873686	9	0.0146135723170574	rs2071591	1.97132024304095e-05	0.0127422111055157
DEAF1	101927373	11	634233	741715	0.000178179735790422	9	0.00644772578961347	rs7118663	1.9797748421158e-05	0.0127422111055157
DEAF1	10522	11	634233	741715	0.000178179735790422	9	0.00644772578961347	rs7118663	1.9797748421158e-05	0.0127422111055157
OSGEPL1	64172	2	190601386	190662953	0.000187889226222462	15	-0.016304043598864	rs13004849	1.25259484148308e-05	0.0133922231641139
UHRF1BP1	54887	6	34724857	34860915	0.000209690508477474	5	0.109933878072023	rs3734266	4.19381016954947e-05	0.0148969931302237
EIF1	10209	17	39810137	39858920	0.000222565177177489	1	0.105606302833431	rs9303277	0.000222565177177489	0.0157598037098434
C6orf106	64771	6	34545065	34699636	0.00022540274679606	11	0.0594692447663301	rs6909637	2.04911587996418e-05	0.0159085722959297
HAP1	9001	17	39863994	39925896	0.000263776541236955	20	0.0458437119337925	rs7216389	3.09112464017518e-05	0.0185562930328811
HSD17B8	7923	6	33137419	33184608	0.000273594775882838	7	-0.0945898753110247	rs3129208	3.98745988421189e-05	0.0189928894958391
RING1	6015	6	33141272	33190499	0.000273594775882838	7	-0.0945898753110247	rs3129208	3.98745988421189e-05	0.0189928894958391
MIR219-1	407002	6	33140612	33185721	0.000273594775882838	7	-0.0945898753110247	rs3129208	3.98745988421189e-05	0.0189928894958391
PTPN20B	101930271	10	48726874	48862966	0.000275259268055639	29	-0.0332331331624791	rs7097397	9.49169889847031e-06	0.0189928894958391
PTPN20B	653129	10	48726874	48862966	0.000275259268055639	29	-0.0332331331624791	rs7097397	9.49169889847031e-06	0.0189928894958391
PTPN20B	26095	10	48726874	48862966	0.000275259268055639	29	-0.0332331331624791	rs7097397	9.49169889847031e-06	0.0189928894958391
CASR	846	3	121867530	122015342	0.00028577649678245	14	-0.0820701620178571	rs9867460	9.40584601030664e-05	0.0196557802579954
SLC39A7	7922	6	33133222	33182216	0.0003126797438661	8	-0.0927814826068967	rs3129208	3.98745988421189e-05	0.0214379188199243
RPL31P11	641311	1	161643485	161690042	0.000317387566190794	4	0.0399267133103867	rs12118043	7.93468915476984e-05	0.0216234046278315
FCRLA	84824	1	161641762	161694142	0.000317387566190794	4	0.0399267133103867	rs12118043	7.93468915476984e-05	0.0216234046278315
CCDC14	64770	3	123606152	123715564	0.000325840252741697	8	-0.072918022297488	rs1545869	5.59623400772333e-05	0.0221294715045989
SCAND3	114821	6	28529407	28618989	0.000357607538710854	2	0.0921858050263844	rs414745	0.000178803769355427	0.0242108150894618
OSGEPL1-AS1	101409258	2	190592430	190640282	0.000384565091986734	8	0.00447451156788764	rs72917135	4.80706364983418e-05	0.0259545384113672
KRT42P	284116	17	39772579	39831451	0.000445130354354978	2	0.0822081567732122	rs9303277	0.000222565177177489	0.0299485366448737
NAA11	84779	4	80136848	80282204	0.000464239637778984	50	0.0526561654923131	rs12711161	9.28479275557967e-06	0.031137215705319
MTMR9	66036	8	11106925	11195646	0.000506012987462267	5	-0.0735834599315804	rs7004825	0.000107185271687268	0.0338339395982123
ANKS1A	23294	6	34822042	35069179	0.000507942203468224	24	0.0350351526769558	rs3734266	4.19381016954947e-05	0.0338581103959976
JUP	3728	17	39765692	39978183	0.000540741909535757	41	-0.000721056731936066	rs7216389	3.09112464017518e-05	0.0359335477545961
TTR	7276	18	29136689	29188974	0.000544553117934561	6	-0.063943801429921	rs4800910	0.000175060749979168	0.0360758088589961
COL11A2	1302	6	33120458	33195276	0.000547189551765676	14	-0.0771184310344395	rs3129208	3.98745988421189e-05	0.036139610854689
FCRLB	127943	1	161656353	161707933	0.000555428240833889	7	0.0289498737129001	rs12118043	7.93468915476984e-05	0.0365650743648867
GAST	2520	17	39833578	39882221	0.000557017616615628	8	0.0833349279755328	rs11557467	0.00012742952667691	0.0365650743648867
SLC17A1	6568	6	25773125	25867287	0.000590055594416379	14	0.00991665037299673	rs942378	4.21468281725985e-05	0.0386164565836683
LINC01088	100505875	4	79857902	80239952	0.000594226736357099	64	0.03866714702209	rs12711161	9.28479275557967e-06	0.0387719481120975
C6orf136	221545	6	30579816	30630987	0.000599404684880516	3	0.03382919814792	rs1264423	0.000360893386578477	0.0389919969257967
DDX46	9879	5	134059469	134200823	0.000607939955255983	13	0.0234499099743354	rs17167255	4.67646119427679e-05	0.0394284661070975
CAMLG	819	5	134039191	134097847	0.000654704567198751	14	0.0453901201809509	rs17167255	4.67646119427679e-05	0.0423342950233276
GLI3	2737	7	41990548	42312469	0.000657130743781136	63	0.000751220063378036	rs3801167	1.04306467266847e-05	0.0423643363386304
CD44	960	11	35125417	35263949	0.000670240981525319	53	0.0522271286388909	rs353647	1.26460562551947e-05	0.0430809359464355
FRMPD2P1	728798	10	48834036	48903504	0.000745344019557828	6	-0.0718621126795324	rs7078312	0.000124224003259638	0.0477661566480428
TBR1	10716	2	162237605	162292381	0.000757458109171248	4	0.07342455443549	rs1990760	0.000189364527292812	0.0481312465002824
CDK11B	728642	1	1560603	1625473	0.000757726712510813	1	-0.108683103044904	rs6603791	0.000757726712510813	0.0481312465002824
CDK11B	984	1	1560603	1625473	0.000757726712510813	1	-0.108683103044904	rs6603791	0.000757726712510813	0.0481312465002824
HIST1H2APS1	387319	6	25697725	25743055	0.000781297078900112	12	0.0246950066468427	rs10105	0.00013257707557893	0.0493382251842272
HIST1H2BA	255626	6	25692137	25737573	0.000781297078900112	12	0.0254434180434132	rs10105	0.00013257707557893	0.0493382251842272
CCNDBP1	23582	15	43442316	43497396	0.00081328619431333	2	0.108338990683796	rs560191	0.000406643097156665	0.0512085770804227
HMGN4	10473	6	26503633	26556482	0.000820424265267759	7	-0.060502444098087	rs11756120	0.000282627019521716	0.0515078571424064
NCF2	4688	1	183514698	183595011	0.000850816553126859	13	-0.0554079872464547	rs10911363	6.54474271636045e-05	0.0532611162257413
IFT80	57560	3	159964774	160152668	0.00092658885924698	58	-0.0178601499460398	rs564799	3.0695297100094e-05	0.0578368196334018
ABT1	29777	6	26562180	26610278	0.000954501388832036	4	-0.0330094289289052	rs6925895	0.000238625347208009	0.0594073962380562
NRADDP	100129354	3	47018032	47064636	0.000980967233151369	3	0.0336677401478649	rs9845728	0.000326989077717123	0.0608791647539371
SMKR1	100287482	7	129107320	129162773	0.000988296084435271	12	0.0227637522537396	rs74678676	8.23580070362726e-05	0.0611582536835202
HIST1H2AA	221613	6	25716291	25761790	0.000999260073412552	11	0.020040421769637	rs7776065	0.000173052712758545	0.0616600565871168
TMEM62	80021	15	43380477	43487344	0.00101660774289166	5	0.10748147267392	rs2602141	0.000364744273169972	0.0625517875305733
ABHD16A	7920	6	31644726	31706221	0.00114017428574969	3	-0.14582105586369	rs707922	0.000380058095249897	0.069169505756562
LY6G6F	259215	6	31639640	31695581	0.00114017428574969	3	-0.14582105586369	rs707922	0.000380058095249897	0.069169505756562
LY6G6D	259215	6	31648133	31695581	0.00114017428574969	3	-0.14582105586369	rs707922	0.000380058095249897	0.069169505756562
LY6G6D	58530	6	31648133	31695581	0.00114017428574969	3	-0.14582105586369	rs707922	0.000380058095249897	0.069169505756562
